"season","gamedate","team","opponent","home","win"
2015,2016-02-02,"NYK","BOS",1,0
2015,2016-02-02,"MIN","LAL",0,0
2015,2016-02-02,"MIA","HOU",0,0
2015,2016-02-02,"TOR","PHX",0,1
2015,2016-02-02,"BOS","NYK",0,1
2015,2016-02-02,"PHX","TOR",1,0
2015,2016-02-02,"HOU","MIA",1,1
2015,2016-02-01,"TOR","DEN",0,0
2015,2016-02-01,"UTA","CHI",1,1
2015,2016-02-01,"BKN","DET",1,0
2015,2016-02-01,"DET","BKN",0,1
2015,2016-02-01,"IND","CLE",1,0
2015,2016-02-01,"WAS","OKC",0,0
2015,2016-02-01,"SAS","ORL",1,1
2015,2016-02-01,"DAL","ATL",0,0
2015,2016-02-01,"ORL","SAS",0,0
2015,2016-02-01,"OKC","WAS",1,1
2015,2016-02-01,"MIL","SAC",0,0
2015,2016-02-01,"NOP","MEM",1,0
2015,2016-02-01,"CLE","IND",0,1
2015,2016-02-01,"SAC","MIL",1,1
2015,2016-02-01,"ATL","DAL",1,1
2015,2016-02-01,"MEM","NOP",0,1
2015,2016-02-01,"CHI","UTA",0,0
2015,2016-02-01,"DEN","TOR",1,1
2015,2016-01-31,"GSW","NYK",0,1
2015,2016-01-31,"ATL","MIA",0,0
2015,2016-01-31,"LAL","CHA",1,0
2015,2016-01-31,"LAC","CHI",1,1
2015,2016-01-31,"PHX","DAL",0,0
2015,2016-01-31,"MIA","ATL",1,1
2015,2016-01-31,"POR","MIN",1,1
2015,2016-01-31,"CHI","LAC",0,0
2015,2016-01-31,"DAL","PHX",1,1
2015,2016-01-31,"BOS","ORL",0,0
2015,2016-01-31,"CHA","LAL",0,1
2015,2016-01-31,"NYK","GSW",1,0
2015,2016-01-31,"MIN","POR",0,0
2015,2016-01-31,"ORL","BOS",1,1
2015,2016-01-30,"BKN","NOP",0,0
2015,2016-01-30,"NOP","BKN",1,1
2015,2016-01-30,"DET","TOR",0,0
2015,2016-01-30,"TOR","DET",1,1
2015,2016-01-30,"WAS","HOU",0,1
2015,2016-01-30,"GSW","PHI",0,1
2015,2016-01-30,"MEM","SAC",1,1
2015,2016-01-30,"DEN","IND",0,0
2015,2016-01-30,"SAC","MEM",0,0
2015,2016-01-30,"IND","DEN",1,1
2015,2016-01-30,"CLE","SAS",1,1
2015,2016-01-30,"PHI","GSW",1,0
2015,2016-01-30,"HOU","WAS",1,0
2015,2016-01-30,"SAS","CLE",0,0
2015,2016-01-29,"DAL","BKN",1,1
2015,2016-01-29,"POR","CHA",1,1
2015,2016-01-29,"BOS","ORL",1,1
2015,2016-01-29,"BKN","DAL",0,0
2015,2016-01-29,"DET","CLE",1,0
2015,2016-01-29,"HOU","OKC",0,0
2015,2016-01-29,"MIA","MIL",0,1
2015,2016-01-29,"CLE","DET",0,1
2015,2016-01-29,"PHX","NYK",0,0
2015,2016-01-29,"UTA","MIN",1,1
2015,2016-01-29,"NYK","PHX",1,1
2015,2016-01-29,"CHA","POR",0,0
2015,2016-01-29,"ORL","BOS",0,0
2015,2016-01-29,"MIN","UTA",0,0
2015,2016-01-29,"OKC","HOU",1,1
2015,2016-01-29,"LAC","LAL",1,1
2015,2016-01-29,"LAL","LAC",0,0
2015,2016-01-29,"MIL","MIA",1,0
2015,2016-01-28,"CHI","LAL",0,1
2015,2016-01-28,"NOP","SAC",1,1
2015,2016-01-28,"MEM","MIL",1,1
2015,2016-01-28,"WAS","DEN",1,0
2015,2016-01-28,"DEN","WAS",0,1
2015,2016-01-28,"TOR","NYK",1,1
2015,2016-01-28,"LAL","CHI",1,0
2015,2016-01-28,"IND","ATL",1,1
2015,2016-01-28,"NYK","TOR",0,0
2015,2016-01-28,"MIL","MEM",0,0
2015,2016-01-28,"ATL","IND",0,0
2015,2016-01-28,"SAC","NOP",0,0
2015,2016-01-27,"MIN","OKC",1,0
2015,2016-01-27,"DAL","GSW",0,0
2015,2016-01-27,"LAC","ATL",0,1
2015,2016-01-27,"BOS","DEN",1,1
2015,2016-01-27,"DET","PHI",1,1
2015,2016-01-27,"CLE","PHX",1,1
2015,2016-01-27,"UTA","CHA",1,1
2015,2016-01-27,"SAS","HOU",1,1
2015,2016-01-27,"DEN","BOS",0,0
2015,2016-01-27,"CHA","UTA",0,0
2015,2016-01-27,"HOU","SAS",0,0
2015,2016-01-27,"PHI","DET",0,0
2015,2016-01-27,"OKC","MIN",0,1
2015,2016-01-27,"GSW","DAL",1,1
2015,2016-01-27,"ATL","LAC",1,0
2015,2016-01-27,"PHX","CLE",0,0
2015,2016-01-26,"DAL","LAL",0,1
2015,2016-01-26,"LAC","IND",0,1
2015,2016-01-26,"PHX","PHI",0,0
2015,2016-01-26,"MIL","ORL",1,1
2015,2016-01-26,"ORL","MIL",0,0
2015,2016-01-26,"MIA","BKN",0,1
2015,2016-01-26,"BKN","MIA",1,0
2015,2016-01-26,"SAC","POR",0,0
2015,2016-01-26,"POR","SAC",1,1
2015,2016-01-26,"PHI","PHX",1,1
2015,2016-01-26,"TOR","WAS",1,1
2015,2016-01-26,"LAL","DAL",1,0
2015,2016-01-26,"IND","LAC",1,0
2015,2016-01-26,"WAS","TOR",0,0
2015,2016-01-26,"NYK","OKC",1,0
2015,2016-01-26,"OKC","NYK",0,1
2015,2016-01-25,"MEM","ORL",1,1
2015,2016-01-25,"MIA","CHI",0,1
2015,2016-01-25,"CLE","MIN",1,1
2015,2016-01-25,"WAS","BOS",1,0
2015,2016-01-25,"SAC","CHA",1,0
2015,2016-01-25,"SAS","GSW",0,0
2015,2016-01-25,"DEN","ATL",1,0
2015,2016-01-25,"DET","UTA",0,1
2015,2016-01-25,"GSW","SAS",1,1
2015,2016-01-25,"CHA","SAC",0,1
2015,2016-01-25,"ATL","DEN",0,1
2015,2016-01-25,"UTA","DET",1,0
2015,2016-01-25,"ORL","MEM",0,0
2015,2016-01-25,"NOP","HOU",1,0
2015,2016-01-25,"MIN","CLE",0,0
2015,2016-01-25,"BOS","WAS",0,1
2015,2016-01-25,"HOU","NOP",0,1
2015,2016-01-25,"CHI","MIA",1,0
2015,2016-01-24,"TOR","LAC",1,1
2015,2016-01-24,"OKC","BKN",0,0
2015,2016-01-24,"HOU","DAL",1,1
2015,2016-01-24,"PHI","BOS",1,0
2015,2016-01-24,"LAC","TOR",0,0
2015,2016-01-24,"BKN","OKC",1,1
2015,2016-01-24,"DAL","HOU",0,0
2015,2016-01-24,"BOS","PHI",0,1
2015,2016-01-23,"CLE","CHI",1,0
2015,2016-01-23,"POR","LAL",1,1
2015,2016-01-23,"LAL","POR",0,0
2015,2016-01-23,"SAC","IND",1,1
2015,2016-01-23,"PHX","ATL",1,1
2015,2016-01-23,"NOP","MIL",1,1
2015,2016-01-23,"MEM","MIN",0,0
2015,2016-01-23,"DET","DEN",0,0
2015,2016-01-23,"CHI","CLE",0,1
2015,2016-01-23,"MIL","NOP",0,0
2015,2016-01-23,"IND","SAC",0,0
2015,2016-01-23,"MIN","MEM",1,1
2015,2016-01-23,"ATL","PHX",0,0
2015,2016-01-23,"CHA","NYK",1,1
2015,2016-01-23,"DEN","DET",1,1
2015,2016-01-23,"NYK","CHA",0,0
2015,2016-01-22,"BOS","CHI",1,1
2015,2016-01-22,"DAL","OKC",1,0
2015,2016-01-22,"GSW","IND",1,1
2015,2016-01-22,"CHA","ORL",0,1
2015,2016-01-22,"LAC","NYK",0,1
2015,2016-01-22,"MIL","HOU",0,0
2015,2016-01-22,"ORL","CHA",1,0
2015,2016-01-22,"MIA","TOR",0,0
2015,2016-01-22,"IND","GSW",0,0
2015,2016-01-22,"BKN","UTA",1,0
2015,2016-01-22,"CHI","BOS",0,0
2015,2016-01-22,"LAL","SAS",1,0
2015,2016-01-22,"NYK","LAC",1,0
2015,2016-01-22,"HOU","MIL",1,1
2015,2016-01-22,"OKC","DAL",0,1
2015,2016-01-22,"UTA","BKN",0,1
2015,2016-01-22,"SAS","LAL",0,1
2015,2016-01-22,"TOR","MIA",1,1
2015,2016-01-21,"MEM","DEN",0,1
2015,2016-01-21,"SAS","PHX",0,1
2015,2016-01-21,"DET","NOP",0,0
2015,2016-01-21,"DEN","MEM",1,0
2015,2016-01-21,"ATL","SAC",0,0
2015,2016-01-21,"LAC","CLE",0,0
2015,2016-01-21,"SAC","ATL",1,1
2015,2016-01-21,"PHX","SAS",1,0
2015,2016-01-21,"CLE","LAC",1,1
2015,2016-01-21,"NOP","DET",1,1
2015,2016-01-20,"DET","HOU",0,1
2015,2016-01-20,"DAL","MIN",1,1
2015,2016-01-20,"UTA","NYK",0,0
2015,2016-01-20,"MIN","DAL",0,0
2015,2016-01-20,"ORL","PHI",1,0
2015,2016-01-20,"GSW","CHI",0,1
2015,2016-01-20,"POR","ATL",1,0
2015,2016-01-20,"ATL","POR",0,1
2015,2016-01-20,"CHA","OKC",0,0
2015,2016-01-20,"BOS","TOR",0,0
2015,2016-01-20,"BKN","CLE",1,0
2015,2016-01-20,"PHI","ORL",0,1
2015,2016-01-20,"CHI","GSW",1,0
2015,2016-01-20,"HOU","DET",1,0
2015,2016-01-20,"MIA","WAS",0,0
2015,2016-01-20,"CLE","BKN",0,1
2015,2016-01-20,"SAC","LAL",0,1
2015,2016-01-20,"NYK","UTA",1,1
2015,2016-01-20,"TOR","BOS",1,1
2015,2016-01-20,"LAL","SAC",1,0
2015,2016-01-20,"WAS","MIA",1,1
2015,2016-01-20,"OKC","CHA",1,1
2015,2016-01-19,"DEN","OKC",1,0
2015,2016-01-19,"NOP","MIN",1,1
2015,2016-01-19,"PHX","IND",1,0
2015,2016-01-19,"MIL","MIA",0,1
2015,2016-01-19,"MIA","MIL",1,0
2015,2016-01-19,"MIN","NOP",0,0
2015,2016-01-19,"IND","PHX",0,1
2015,2016-01-19,"OKC","DEN",0,1
2015,2016-01-18,"MEM","NOP",1,1
2015,2016-01-18,"BOS","DAL",0,0
2015,2016-01-18,"CLE","GSW",1,0
2015,2016-01-18,"CHA","UTA",1,1
2015,2016-01-18,"NOP","MEM",0,0
2015,2016-01-18,"WAS","POR",1,0
2015,2016-01-18,"LAC","HOU",1,1
2015,2016-01-18,"ATL","ORL",1,1
2015,2016-01-18,"POR","WAS",0,1
2015,2016-01-18,"ORL","ATL",0,0
2015,2016-01-18,"UTA","CHA",0,0
2015,2016-01-18,"DAL","BOS",1,1
2015,2016-01-18,"PHI","NYK",0,0
2015,2016-01-18,"TOR","BKN",1,1
2015,2016-01-18,"CHI","DET",0,1
2015,2016-01-18,"BKN","TOR",0,0
2015,2016-01-18,"DET","CHI",1,0
2015,2016-01-18,"HOU","LAC",0,0
2015,2016-01-18,"GSW","CLE",0,1
2015,2016-01-18,"NYK","PHI",1,1
2015,2016-01-17,"PHX","MIN",0,0
2015,2016-01-17,"DAL","SAS",0,0
2015,2016-01-17,"IND","DEN",0,0
2015,2016-01-17,"DEN","IND",1,1
2015,2016-01-17,"LAL","HOU",1,0
2015,2016-01-17,"SAS","DAL",1,1
2015,2016-01-17,"OKC","MIA",1,1
2015,2016-01-17,"MIN","PHX",1,1
2015,2016-01-17,"MIA","OKC",0,0
2015,2016-01-17,"HOU","LAL",0,1
2015,2016-01-16,"GSW","DET",0,0
2015,2016-01-16,"ATL","BKN",1,1
2015,2016-01-16,"BOS","WAS",0,1
2015,2016-01-16,"LAC","SAC",1,0
2015,2016-01-16,"LAL","UTA",0,0
2015,2016-01-16,"MIL","CHA",0,1
2015,2016-01-16,"BKN","ATL",0,0
2015,2016-01-16,"NYK","MEM",0,0
2015,2016-01-16,"PHI","POR",1,1
2015,2016-01-16,"POR","PHI",0,0
2015,2016-01-16,"SAC","LAC",0,1
2015,2016-01-16,"UTA","LAL",1,1
2015,2016-01-16,"MEM","NYK",1,1
2015,2016-01-16,"WAS","BOS",1,0
2015,2016-01-16,"DET","GSW",1,1
2015,2016-01-16,"CHA","MIL",1,0
2015,2016-01-15,"MIA","DEN",0,1
2015,2016-01-15,"WAS","IND",0,1
2015,2016-01-15,"MIL","ATL",1,1
2015,2016-01-15,"IND","WAS",1,0
2015,2016-01-15,"DEN","MIA",1,0
2015,2016-01-15,"CLE","HOU",0,1
2015,2016-01-15,"POR","BKN",0,1
2015,2016-01-15,"CHA","NOP",0,0
2015,2016-01-15,"ATL","MIL",0,0
2015,2016-01-15,"OKC","MIN",1,1
2015,2016-01-15,"HOU","CLE",1,0
2015,2016-01-15,"MIN","OKC",0,0
2015,2016-01-15,"BOS","PHX",1,1
2015,2016-01-15,"BKN","POR",1,0
2015,2016-01-15,"CHI","DAL",1,0
2015,2016-01-15,"PHX","BOS",0,0
2015,2016-01-15,"NOP","CHA",1,1
2015,2016-01-15,"DAL","CHI",0,1
2015,2016-01-14,"ORL","TOR",1,0
2015,2016-01-14,"DET","MEM",0,0
2015,2016-01-14,"PHI","CHI",1,0
2015,2016-01-14,"LAL","GSW",0,0
2015,2016-01-14,"CLE","SAS",0,0
2015,2016-01-14,"TOR","ORL",0,1
2015,2016-01-14,"GSW","LAL",1,1
2015,2016-01-14,"MEM","DET",1,1
2015,2016-01-14,"SAS","CLE",1,1
2015,2016-01-14,"CHI","PHI",0,1
2015,2016-01-14,"SAC","UTA",0,1
2015,2016-01-14,"UTA","SAC",1,0
2015,2016-01-13,"MIN","HOU",0,0
2015,2016-01-13,"OKC","DAL",1,1
2015,2016-01-13,"CHA","ATL",1,1
2015,2016-01-13,"IND","BOS",0,0
2015,2016-01-13,"MIL","WAS",0,0
2015,2016-01-13,"DAL","OKC",0,0
2015,2016-01-13,"NYK","BKN",0,0
2015,2016-01-13,"MIA","LAC",0,0
2015,2016-01-13,"BKN","NYK",1,1
2015,2016-01-13,"GSW","DEN",0,0
2015,2016-01-13,"LAC","MIA",1,1
2015,2016-01-13,"NOP","SAC",0,1
2015,2016-01-13,"SAC","NOP",1,0
2015,2016-01-13,"POR","UTA",1,1
2015,2016-01-13,"UTA","POR",0,0
2015,2016-01-13,"HOU","MIN",1,1
2015,2016-01-13,"ATL","CHA",0,0
2015,2016-01-13,"DEN","GSW",1,1
2015,2016-01-13,"BOS","IND",1,1
2015,2016-01-13,"WAS","MIL",1,1
2015,2016-01-12,"DET","SAS",1,0
2015,2016-01-12,"NOP","LAL",0,0
2015,2016-01-12,"OKC","MIN",0,1
2015,2016-01-12,"CHI","MIL",0,0
2015,2016-01-12,"PHX","IND",0,0
2015,2016-01-12,"HOU","MEM",0,1
2015,2016-01-12,"CLE","DAL",0,1
2015,2016-01-12,"DAL","CLE",1,0
2015,2016-01-12,"BOS","NYK",0,0
2015,2016-01-12,"SAS","DET",0,1
2015,2016-01-12,"MIL","CHI",1,1
2015,2016-01-12,"MIN","OKC",1,0
2015,2016-01-12,"LAL","NOP",1,1
2015,2016-01-12,"IND","PHX",1,1
2015,2016-01-12,"NYK","BOS",1,1
2015,2016-01-12,"MEM","HOU",1,0
2015,2016-01-11,"CHI","WAS",1,0
2015,2016-01-11,"SAS","BKN",0,1
2015,2016-01-11,"WAS","CHI",0,1
2015,2016-01-11,"MIA","GSW",0,0
2015,2016-01-11,"GSW","MIA",1,1
2015,2016-01-11,"BKN","SAS",1,0
2015,2016-01-10,"NOP","LAC",0,0
2015,2016-01-10,"MIN","DAL",1,0
2015,2016-01-10,"IND","HOU",0,0
2015,2016-01-10,"DEN","CHA",1,1
2015,2016-01-10,"NYK","MIL",1,1
2015,2016-01-10,"LAL","UTA",1,0
2015,2016-01-10,"LAC","NOP",1,1
2015,2016-01-10,"CHA","DEN",0,0
2015,2016-01-10,"HOU","IND",1,1
2015,2016-01-10,"CLE","PHI",0,1
2015,2016-01-10,"UTA","LAL",0,1
2015,2016-01-10,"DAL","MIN",0,1
2015,2016-01-10,"OKC","POR",0,0
2015,2016-01-10,"MIL","NYK",0,0
2015,2016-01-10,"POR","OKC",1,1
2015,2016-01-10,"PHI","CLE",1,0
2015,2016-01-10,"MEM","BOS",1,1
2015,2016-01-10,"BOS","MEM",0,0
2015,2016-01-09,"MIA","UTA",0,0
2015,2016-01-09,"CHI","ATL",0,0
2015,2016-01-09,"GSW","SAC",0,1
2015,2016-01-09,"BKN","DET",0,0
2015,2016-01-09,"UTA","MIA",1,1
2015,2016-01-09,"TOR","PHI",0,1
2015,2016-01-09,"SAC","GSW",1,0
2015,2016-01-09,"DET","BKN",1,1
2015,2016-01-09,"ATL","CHI",1,1
2015,2016-01-09,"WAS","ORL",0,1
2015,2016-01-09,"ORL","WAS",1,0
2015,2016-01-09,"CHA","LAC",0,0
2015,2016-01-09,"LAC","CHA",1,1
2015,2016-01-09,"PHI","TOR",1,0
2015,2016-01-08,"DEN","MEM",0,0
2015,2016-01-08,"PHX","MIA",1,0
2015,2016-01-08,"CLE","MIN",0,1
2015,2016-01-08,"OKC","LAL",0,1
2015,2016-01-08,"NYK","SAS",0,0
2015,2016-01-08,"GSW","POR",0,1
2015,2016-01-08,"NOP","IND",1,0
2015,2016-01-08,"WAS","TOR",1,0
2015,2016-01-08,"POR","GSW",1,0
2015,2016-01-08,"MIL","DAL",1,1
2015,2016-01-08,"LAL","OKC",1,0
2015,2016-01-08,"TOR","WAS",0,1
2015,2016-01-08,"MIN","CLE",1,0
2015,2016-01-08,"DAL","MIL",0,0
2015,2016-01-08,"SAS","NYK",1,1
2015,2016-01-08,"MEM","DEN",1,1
2015,2016-01-08,"ORL","BKN",0,1
2015,2016-01-08,"BKN","ORL",1,0
2015,2016-01-08,"MIA","PHX",0,1
2015,2016-01-08,"IND","NOP",0,1
2015,2016-01-07,"CHI","BOS",1,1
2015,2016-01-07,"LAL","SAC",0,0
2015,2016-01-07,"BOS","CHI",0,0
2015,2016-01-07,"ATL","PHI",0,1
2015,2016-01-07,"HOU","UTA",1,1
2015,2016-01-07,"SAC","LAL",1,1
2015,2016-01-07,"PHI","ATL",1,0
2015,2016-01-07,"UTA","HOU",0,0
2015,2016-01-06,"CLE","WAS",0,1
2015,2016-01-06,"NOP","DAL",1,0
2015,2016-01-06,"MIN","DEN",1,0
2015,2016-01-06,"WAS","CLE",1,0
2015,2016-01-06,"PHX","CHA",1,1
2015,2016-01-06,"ORL","IND",1,0
2015,2016-01-06,"TOR","BKN",0,1
2015,2016-01-06,"DET","BOS",0,1
2015,2016-01-06,"OKC","MEM",1,1
2015,2016-01-06,"DEN","MIN",0,1
2015,2016-01-06,"NYK","MIA",0,1
2015,2016-01-06,"BKN","TOR",1,0
2015,2016-01-06,"MIA","NYK",1,0
2015,2016-01-06,"IND","ORL",0,1
2015,2016-01-06,"BOS","DET",1,0
2015,2016-01-06,"CHA","PHX",0,0
2015,2016-01-06,"MEM","OKC",0,0
2015,2016-01-06,"LAC","POR",0,1
2015,2016-01-06,"UTA","SAS",0,0
2015,2016-01-06,"POR","LAC",1,0
2015,2016-01-06,"DAL","NOP",0,1
2015,2016-01-06,"SAS","UTA",1,1
2015,2016-01-05,"ATL","NYK",1,0
2015,2016-01-05,"MIL","CHI",0,0
2015,2016-01-05,"NYK","ATL",0,1
2015,2016-01-05,"SAC","DAL",0,0
2015,2016-01-05,"CHI","MIL",1,1
2015,2016-01-05,"GSW","LAL",0,1
2015,2016-01-05,"DAL","SAC",1,1
2015,2016-01-05,"LAL","GSW",1,0
2015,2016-01-04,"POR","MEM",1,0
2015,2016-01-04,"UTA","HOU",1,0
2015,2016-01-04,"MEM","POR",0,1
2015,2016-01-04,"BKN","BOS",1,0
2015,2016-01-04,"SAC","OKC",0,1
2015,2016-01-04,"ORL","DET",0,0
2015,2016-01-04,"CHA","GSW",0,0
2015,2016-01-04,"HOU","UTA",0,1
2015,2016-01-04,"TOR","CLE",0,0
2015,2016-01-04,"MIN","PHI",0,0
2015,2016-01-04,"OKC","SAC",1,0
2015,2016-01-04,"CLE","TOR",1,1
2015,2016-01-04,"MIA","IND",1,1
2015,2016-01-04,"SAS","MIL",0,1
2015,2016-01-04,"GSW","CHA",1,1
2015,2016-01-04,"PHI","MIN",1,1
2015,2016-01-04,"IND","MIA",0,0
2015,2016-01-04,"BOS","BKN",0,1
2015,2016-01-04,"MIL","SAS",1,0
2015,2016-01-04,"DET","ORL",1,1
2015,2016-01-03,"MIA","WAS",0,1
2015,2016-01-03,"WAS","MIA",1,0
2015,2016-01-03,"DEN","POR",1,0
2015,2016-01-03,"TOR","CHI",1,0
2015,2016-01-03,"CHI","TOR",0,1
2015,2016-01-03,"PHX","LAL",0,0
2015,2016-01-03,"POR","DEN",0,1
2015,2016-01-03,"ATL","NYK",0,0
2015,2016-01-03,"LAL","PHX",1,1
2015,2016-01-03,"NYK","ATL",1,1
2015,2016-01-02,"LAC","PHI",1,1
2015,2016-01-02,"MIL","MIN",0,1
2015,2016-01-02,"DET","IND",0,0
2015,2016-01-02,"UTA","MEM",1,1
2015,2016-01-02,"NOP","DAL",0,1
2015,2016-01-02,"DEN","GSW",0,0
2015,2016-01-02,"SAC","PHX",1,1
2015,2016-01-02,"BKN","BOS",0,1
2015,2016-01-02,"MEM","UTA",0,0
2015,2016-01-02,"IND","DET",1,1
2015,2016-01-02,"PHI","LAC",0,0
2015,2016-01-02,"SAS","HOU",1,1
2015,2016-01-02,"GSW","DEN",1,1
2015,2016-01-02,"CLE","ORL",1,1
2015,2016-01-02,"OKC","CHA",0,1
2015,2016-01-02,"BOS","BKN",1,0
2015,2016-01-02,"PHX","SAC",0,0
2015,2016-01-02,"MIN","MIL",1,0
2015,2016-01-02,"HOU","SAS",0,0
2015,2016-01-02,"CHA","OKC",1,0
2015,2016-01-02,"ORL","CLE",0,0
2015,2016-01-02,"DAL","NOP",1,0
2015,2016-01-01,"TOR","CHA",1,1
2015,2016-01-01,"DAL","MIA",0,0
2015,2016-01-01,"ORL","WAS",0,0
2015,2016-01-01,"CHA","TOR",0,0
2015,2016-01-01,"PHI","LAL",0,0
2015,2016-01-01,"NYK","CHI",0,0
2015,2016-01-01,"MIA","DAL",1,1
2015,2016-01-01,"CHI","NYK",1,1
2015,2016-01-01,"WAS","ORL",1,1
2015,2016-01-01,"LAL","PHI",1,1
2015,2015-12-31,"IND","MIL",1,0
2015,2015-12-31,"DET","MIN",1,1
2015,2015-12-31,"LAC","NOP",0,1
2015,2015-12-31,"PHX","OKC",0,0
2015,2015-12-31,"MIL","IND",0,1
2015,2015-12-31,"MIN","DET",0,0
2015,2015-12-31,"OKC","PHX",1,1
2015,2015-12-31,"UTA","POR",1,1
2015,2015-12-31,"NOP","LAC",1,0
2015,2015-12-31,"GSW","HOU",0,1
2015,2015-12-31,"POR","UTA",0,0
2015,2015-12-31,"HOU","GSW",1,0
2015,2015-12-30,"DAL","GSW",1,1
2015,2015-12-30,"MIN","UTA",1,1
2015,2015-12-30,"BOS","LAL",1,0
2015,2015-12-30,"LAC","CHA",0,1
2015,2015-12-30,"IND","CHI",0,0
2015,2015-12-30,"POR","DEN",1,1
2015,2015-12-30,"PHI","SAC",0,1
2015,2015-12-30,"DEN","POR",0,0
2015,2015-12-30,"BKN","ORL",0,0
2015,2015-12-30,"GSW","DAL",0,0
2015,2015-12-30,"SAC","PHI",1,0
2015,2015-12-30,"SAS","PHX",1,1
2015,2015-12-30,"TOR","WAS",1,1
2015,2015-12-30,"LAL","BOS",0,1
2015,2015-12-30,"UTA","MIN",0,0
2015,2015-12-30,"WAS","TOR",0,0
2015,2015-12-30,"ORL","BKN",1,1
2015,2015-12-30,"CHA","LAC",1,0
2015,2015-12-30,"PHX","SAS",0,0
2015,2015-12-30,"CHI","IND",1,1
2015,2015-12-29,"MIL","OKC",0,0
2015,2015-12-29,"MIA","MEM",0,0
2015,2015-12-29,"OKC","MIL",1,1
2015,2015-12-29,"NYK","DET",1,1
2015,2015-12-29,"ATL","HOU",0,1
2015,2015-12-29,"HOU","ATL",1,0
2015,2015-12-29,"CLE","DEN",0,1
2015,2015-12-29,"DET","NYK",0,0
2015,2015-12-29,"DEN","CLE",1,0
2015,2015-12-29,"MEM","MIA",1,1
2015,2015-12-28,"MIA","BKN",1,0
2015,2015-12-28,"SAS","MIN",1,1
2015,2015-12-28,"UTA","PHI",1,1
2015,2015-12-28,"TOR","CHI",0,0
2015,2015-12-28,"MIL","DAL",0,0
2015,2015-12-28,"NOP","ORL",0,0
2015,2015-12-28,"CLE","PHX",0,1
2015,2015-12-28,"PHX","CLE",1,0
2015,2015-12-28,"GSW","SAC",1,1
2015,2015-12-28,"SAC","GSW",0,0
2015,2015-12-28,"BKN","MIA",0,1
2015,2015-12-28,"ATL","IND",0,0
2015,2015-12-28,"LAL","CHA",0,0
2015,2015-12-28,"CHA","LAL",1,1
2015,2015-12-28,"MIN","SAS",0,0
2015,2015-12-28,"IND","ATL",1,1
2015,2015-12-28,"PHI","UTA",0,0
2015,2015-12-28,"CHI","TOR",1,1
2015,2015-12-28,"DAL","MIL",1,1
2015,2015-12-28,"WAS","LAC",1,0
2015,2015-12-28,"LAC","WAS",0,1
2015,2015-12-28,"ORL","NOP",1,1
2015,2015-12-27,"DEN","OKC",0,0
2015,2015-12-27,"MEM","LAL",1,1
2015,2015-12-27,"LAL","MEM",0,0
2015,2015-12-27,"OKC","DEN",1,1
2015,2015-12-27,"SAC","POR",1,0
2015,2015-12-27,"POR","SAC",0,1
2015,2015-12-27,"NYK","BOS",0,0
2015,2015-12-27,"BOS","NYK",1,1
2015,2015-12-26,"MIL","TOR",1,0
2015,2015-12-26,"DET","BOS",1,0
2015,2015-12-26,"BOS","DET",0,1
2015,2015-12-26,"PHI","PHX",0,1
2015,2015-12-26,"IND","MIN",0,1
2015,2015-12-26,"SAS","DEN",1,1
2015,2015-12-26,"UTA","LAC",1,0
2015,2015-12-26,"MIA","ORL",0,1
2015,2015-12-26,"NOP","HOU",1,1
2015,2015-12-26,"CHI","DAL",0,0
2015,2015-12-26,"CLE","POR",0,0
2015,2015-12-26,"MIN","IND",1,0
2015,2015-12-26,"HOU","NOP",0,0
2015,2015-12-26,"PHX","PHI",1,0
2015,2015-12-26,"CHA","MEM",1,1
2015,2015-12-26,"ORL","MIA",1,0
2015,2015-12-26,"WAS","BKN",0,1
2015,2015-12-26,"DAL","CHI",1,1
2015,2015-12-26,"NYK","ATL",0,0
2015,2015-12-26,"ATL","NYK",1,1
2015,2015-12-26,"BKN","WAS",1,0
2015,2015-12-26,"MEM","CHA",0,0
2015,2015-12-26,"DEN","SAS",0,0
2015,2015-12-26,"TOR","MIL",0,1
2015,2015-12-26,"POR","CLE",1,1
2015,2015-12-26,"LAC","UTA",0,1
2015,2015-12-25,"CLE","GSW",0,0
2015,2015-12-25,"LAL","LAC",1,0
2015,2015-12-25,"CHI","OKC",0,1
2015,2015-12-25,"NOP","MIA",0,0
2015,2015-12-25,"MIA","NOP",1,1
2015,2015-12-25,"SAS","HOU",0,0
2015,2015-12-25,"HOU","SAS",1,1
2015,2015-12-25,"OKC","CHI",1,0
2015,2015-12-25,"GSW","CLE",1,1
2015,2015-12-25,"LAC","LAL",0,1
2015,2015-12-23,"NOP","POR",1,1
2015,2015-12-23,"BKN","DAL",1,0
2015,2015-12-23,"GSW","UTA",1,1
2015,2015-12-23,"PHX","DEN",1,0
2015,2015-12-23,"MIN","SAS",1,0
2015,2015-12-23,"CLE","NYK",1,1
2015,2015-12-23,"CHA","BOS",1,0
2015,2015-12-23,"MIL","PHI",1,1
2015,2015-12-23,"OKC","LAL",0,1
2015,2015-12-23,"NYK","CLE",0,0
2015,2015-12-23,"ORL","HOU",1,1
2015,2015-12-23,"WAS","MEM",1,1
2015,2015-12-23,"POR","NOP",0,0
2015,2015-12-23,"DAL","BKN",0,1
2015,2015-12-23,"DEN","PHX",0,1
2015,2015-12-23,"DET","ATL",0,0
2015,2015-12-23,"PHI","MIL",0,0
2015,2015-12-23,"BOS","CHA",0,1
2015,2015-12-23,"UTA","GSW",0,0
2015,2015-12-23,"IND","SAC",1,0
